song,performer,week_id,week_position,previous_week_position,peak_position,weeks_on_chart,year
Sicko Mode,Travis Scott,6/29/2019,42,38.0,1,46,2019
Blinding Lights,The Weeknd,10/31/2020,4,4.0,1,47,2020
Someone You Loved,Lewis Capaldi,4/11/2020,10,11.0,1,47,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9/21/2019,10,14.0,1,47,2019
Circles,Post Malone,8/1/2020,18,20.0,1,47,2020
Bad Guy,Billie Eilish,2/29/2020,30,29.0,1,47,2020
Sicko Mode,Travis Scott,7/6/2019,45,42.0,1,47,2019
Blinding Lights,The Weeknd,11/7/2020,5,4.0,1,48,2020
Someone You Loved,Lewis Capaldi,4/18/2020,11,10.0,1,48,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9/28/2019,14,10.0,1,48,2019
Circles,Post Malone,8/8/2020,20,18.0,1,48,2020
Bad Guy,Billie Eilish,3/7/2020,36,30.0,1,48,2020
Sicko Mode,Travis Scott,7/13/2019,44,45.0,1,48,2019
Blinding Lights,The Weeknd,11/14/2020,4,5.0,1,49,2020
Someone You Loved,Lewis Capaldi,4/25/2020,11,11.0,1,49,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,10/5/2019,13,14.0,1,49,2019
Circles,Post Malone,8/15/2020,16,20.0,1,49,2020
Bad Guy,Billie Eilish,3/14/2020,45,36.0,1,49,2020
Sicko Mode,Travis Scott,7/20/2019,50,44.0,1,49,2019
Blinding Lights,The Weeknd,11/21/2020,5,4.0,1,50,2020
Someone You Loved,Lewis Capaldi,5/2/2020,15,11.0,1,50,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,10/12/2019,15,13.0,1,50,2019
Circles,Post Malone,8/22/2020,15,16.0,1,50,2020
Sicko Mode,Travis Scott,7/27/2019,49,50.0,1,50,2019
Blinding Lights,The Weeknd,11/28/2020,7,5.0,1,51,2020
Circles,Post Malone,8/29/2020,16,15.0,1,51,2020
Someone You Loved,Lewis Capaldi,5/9/2020,17,15.0,1,51,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,10/19/2019,18,15.0,1,51,2019
Sicko Mode,Travis Scott,8/3/2019,46,49.0,1,51,2019
Blinding Lights,The Weeknd,12/5/2020,9,7.0,1,52,2020
Circles,Post Malone,9/5/2020,16,16.0,1,52,2020
Someone You Loved,Lewis Capaldi,5/16/2020,18,17.0,1,52,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,10/26/2019,19,18.0,1,52,2019
Sicko Mode,Travis Scott,8/10/2019,50,46.0,1,52,2019
Blinding Lights,The Weeknd,12/12/2020,11,9.0,1,53,2020
Circles,Post Malone,9/12/2020,15,16.0,1,53,2020
Someone You Loved,Lewis Capaldi,5/23/2020,18,18.0,1,53,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,11/2/2019,21,19.0,1,53,2019
Blinding Lights,The Weeknd,12/19/2020,7,11.0,1,54,2020
Circles,Post Malone,9/19/2020,16,15.0,1,54,2020
Someone You Loved,Lewis Capaldi,5/30/2020,20,18.0,1,54,2020
Circles,Post Malone,9/26/2020,16,16.0,1,55,2020
Blinding Lights,The Weeknd,12/26/2020,18,7.0,1,55,2020
Circles,Post Malone,10/3/2020,17,16.0,1,56,2020
Circles,Post Malone,10/10/2020,17,17.0,1,57,2020
Circles,Post Malone,10/17/2020,22,17.0,1,58,2020
Circles,Post Malone,10/24/2020,19,22.0,1,59,2020
Circles,Post Malone,10/31/2020,19,19.0,1,60,2020
Circles,Post Malone,11/7/2020,18,19.0,1,61,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1/9/2021,31,,31,27,2021
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1/16/2021,31,31.0,31,28,2021
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1/23/2021,43,31.0,31,29,2021
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1/30/2021,48,43.0,31,30,2021
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,2/6/2021,51,48.0,31,31,2021
Rockstar,DaBaby Featuring Roddy Ricch,1/9/2021,26,,26,36,2021
Rockstar,DaBaby Featuring Roddy Ricch,1/16/2021,26,26.0,26,37,2021
Rockstar,DaBaby Featuring Roddy Ricch,1/23/2021,34,26.0,26,38,2021
Sucker,Jonas Brothers,1/11/2020,29,,29,39,2020
Rockstar,DaBaby Featuring Roddy Ricch,1/30/2021,37,34.0,26,39,2021
Sucker,Jonas Brothers,1/18/2020,34,29.0,29,40,2020
Rockstar,DaBaby Featuring Roddy Ricch,2/6/2021,41,37.0,26,40,2021
Sucker,Jonas Brothers,1/25/2020,42,34.0,29,41,2020
Rockstar,DaBaby Featuring Roddy Ricch,2/13/2021,44,41.0,26,41,2021
Rockstar,DaBaby Featuring Roddy Ricch,2/20/2021,49,44.0,26,42,2021
Sucker,Jonas Brothers,2/1/2020,49,42.0,29,42,2020
Sucker,Jonas Brothers,2/8/2020,39,49.0,29,43,2020
Sucker,Jonas Brothers,2/15/2020,38,39.0,29,44,2020
Sucker,Jonas Brothers,2/22/2020,37,38.0,29,45,2020
Sucker,Jonas Brothers,2/29/2020,41,37.0,29,46,2020
Sucker,Jonas Brothers,3/7/2020,43,41.0,29,47,2020
Blinding Lights,The Weeknd,1/9/2021,3,,3,56,2021
Blinding Lights,The Weeknd,1/16/2021,3,3.0,3,57,2021
Blinding Lights,The Weeknd,1/23/2021,4,3.0,3,58,2021
Blinding Lights,The Weeknd,1/30/2021,4,4.0,3,59,2021
Blinding Lights,The Weeknd,2/6/2021,3,4.0,3,60,2021
Blinding Lights,The Weeknd,2/13/2021,3,3.0,3,61,2021
Blinding Lights,The Weeknd,2/20/2021,3,3.0,3,62,2021
Blinding Lights,The Weeknd,2/27/2021,4,3.0,3,63,2021
Blinding Lights,The Weeknd,3/6/2021,5,4.0,3,64,2021
Blinding Lights,The Weeknd,3/13/2021,3,5.0,3,65,2021
Blinding Lights,The Weeknd,3/20/2021,8,3.0,3,66,2021
Blinding Lights,The Weeknd,3/27/2021,6,8.0,3,67,2021
Blinding Lights,The Weeknd,4/3/2021,6,6.0,3,68,2021
Blinding Lights,The Weeknd,4/10/2021,8,6.0,3,69,2021
Blinding Lights,The Weeknd,4/17/2021,9,8.0,3,70,2021
Blinding Lights,The Weeknd,4/24/2021,11,9.0,3,71,2021
Blinding Lights,The Weeknd,5/1/2021,13,11.0,3,72,2021
Blinding Lights,The Weeknd,5/8/2021,11,13.0,3,73,2021
Blinding Lights,The Weeknd,5/15/2021,11,11.0,3,74,2021
Blinding Lights,The Weeknd,5/22/2021,12,11.0,3,75,2021
Blinding Lights,The Weeknd,5/29/2021,23,12.0,3,76,2021
A Holly Jolly Christmas,Burl Ives,1/5/2019,10,12.0,10,9,2019
A Holly Jolly Christmas,Burl Ives,12/7/2019,48,,48,10,2019
A Holly Jolly Christmas,Burl Ives,12/14/2019,18,48.0,18,11,2019
A Holly Jolly Christmas,Burl Ives,12/21/2019,10,18.0,10,12,2019
A Holly Jolly Christmas,Burl Ives,12/28/2019,6,10.0,6,13,2019
A Holly Jolly Christmas,Burl Ives,1/4/2020,4,6.0,4,14,2020
A Holly Jolly Christmas,Burl Ives,12/12/2020,24,,24,15,2020
A Holly Jolly Christmas,Burl Ives,12/19/2020,14,24.0,14,16,2020
A Holly Jolly Christmas,Burl Ives,12/26/2020,6,14.0,6,17,2020
A Holly Jolly Christmas,Burl Ives,1/2/2021,4,6.0,4,18,2021
A Holly Jolly Christmas,Burl Ives,1/9/2021,17,4.0,4,19,2021
Rockin' Around The Christmas Tree,Brenda Lee,1/5/2019,9,11.0,9,27,2019
All I Want For Christmas Is You,Mariah Carey,1/5/2019,3,7.0,3,29,2019
Rockin' Around The Christmas Tree,Brenda Lee,12/7/2019,29,,29,28,2019
Rockin' Around The Christmas Tree,Brenda Lee,12/14/2019,8,29.0,8,29,2019
Rockin' Around The Christmas Tree,Brenda Lee,12/21/2019,3,8.0,3,30,2019
All I Want For Christmas Is You,Mariah Carey,11/23/2019,39,,39,30,2019
Rockin' Around The Christmas Tree,Brenda Lee,12/28/2019,2,3.0,2,31,2019
All I Want For Christmas Is You,Mariah Carey,11/30/2019,31,39.0,31,31,2019
Rockin' Around The Christmas Tree,Brenda Lee,1/4/2020,2,2.0,2,32,2020
All I Want For Christmas Is You,Mariah Carey,12/7/2019,18,31.0,18,32,2019
All I Want For Christmas Is You,Mariah Carey,12/14/2019,3,18.0,3,33,2019
All I Want For Christmas Is You,Mariah Carey,12/21/2019,1,3.0,1,34,2019
All I Want For Christmas Is You,Mariah Carey,12/28/2019,1,1.0,1,35,2019
All I Want For Christmas Is You,Mariah Carey,1/4/2020,1,1.0,1,36,2020
Rockin' Around The Christmas Tree,Brenda Lee,11/28/2020,43,,43,33,2020
Rockin' Around The Christmas Tree,Brenda Lee,12/5/2020,21,43.0,21,34,2020
Rockin' Around The Christmas Tree,Brenda Lee,12/12/2020,4,21.0,4,35,2020
Rockin' Around The Christmas Tree,Brenda Lee,12/19/2020,3,4.0,3,36,2020
Rockin' Around The Christmas Tree,Brenda Lee,12/26/2020,3,3.0,3,37,2020
All I Want For Christmas Is You,Mariah Carey,11/28/2020,29,,29,37,2020
Rockin' Around The Christmas Tree,Brenda Lee,1/2/2021,2,3.0,2,38,2021
All I Want For Christmas Is You,Mariah Carey,12/5/2020,14,29.0,14,38,2020
All I Want For Christmas Is You,Mariah Carey,12/12/2020,2,14.0,2,39,2020
Rockin' Around The Christmas Tree,Brenda Lee,1/9/2021,12,2.0,2,39,2021
All I Want For Christmas Is You,Mariah Carey,12/19/2020,1,2.0,1,40,2020
All I Want For Christmas Is You,Mariah Carey,12/26/2020,2,1.0,1,41,2020
All I Want For Christmas Is You,Mariah Carey,1/2/2021,1,2.0,1,42,2021
All I Want For Christmas Is You,Mariah Carey,1/9/2021,9,1.0,1,43,2021
Don't Start Now,Dua Lipa,1/4/2020,52,42.0,30,8,2020
Gooba,6ix9ine,7/11/2020,55,50.0,3,8,2020
Franchise,Travis Scott Featuring Young Thug & M.I.A.,11/28/2020,58,55.0,1,8,2020
I Hope,Gabby Barrett Featuring Charlie Puth,4/4/2020,30,36.0,30,13,2020
ME!,Taylor Swift Featuring Brendon Urie,7/27/2019,55,52.0,2,13,2019
Godzilla,Eminem Featuring Juice WRLD,4/25/2020,56,53.0,3,13,2020
Forever After All,Luke Combs,1/30/2021,65,67.0,2,13,2021
Mood,24kGoldn Featuring iann dior,11/21/2020,1,1.0,1,14,2020
Dynamite,BTS,12/5/2020,3,14.0,1,14,2020
Good As Hell,Lizzo,12/7/2019,3,3.0,3,14,2019
Laugh Now Cry Later,Drake Featuring Lil Durk,11/28/2020,5,4.0,2,14,2020
I Don't Care,Ed Sheeran & Justin Bieber,8/24/2019,7,7.0,2,14,2019
Levitating,Dua Lipa Featuring DaBaby,1/16/2021,7,10.0,7,14,2021
Life Is Good,Future Featuring Drake,4/25/2020,8,5.0,2,14,2020
Drivers License,Olivia Rodrigo,4/24/2021,9,5.0,1,14,2021
Memories,Maroon 5,1/4/2020,9,7.0,4,14,2020
Don't Start Now,Dua Lipa,2/15/2020,9,9.0,9,14,2020
Go Crazy,Chris Brown & Young Thug,8/22/2020,9,9.0,9,14,2020
Lose You To Love Me,Selena Gomez,2/1/2020,10,5.0,1,14,2020
Middle Child,J. Cole,5/4/2019,10,11.0,4,14,2019
If I Can't Have You,Shawn Mendes,8/17/2019,11,12.0,2,14,2019
Intentions,Justin Bieber Featuring Quavo,5/23/2020,11,10.0,8,14,2020
Goodbyes,Post Malone Featuring Young Thug,10/19/2019,12,9.0,3,14,2019
HIGHEST IN THE ROOM,Travis Scott,1/18/2020,13,8.0,1,14,2020
Heartless,The Weeknd,3/7/2020,13,14.0,1,14,2020
Holy,Justin Bieber Featuring Chance The Rapper,1/2/2021,21,13.0,3,14,2021
I Hope,Gabby Barrett Featuring Charlie Puth,4/11/2020,22,30.0,22,14,2020
ME!,Taylor Swift Featuring Brendon Urie,8/3/2019,58,55.0,2,14,2019
Forever After All,Luke Combs,2/6/2021,66,65.0,2,14,2021
Godzilla,Eminem Featuring Juice WRLD,5/2/2020,66,56.0,3,14,2020
Mood,24kGoldn Featuring iann dior,11/28/2020,1,1.0,1,15,2020
Memories,Maroon 5,1/11/2020,2,9.0,2,15,2020
Holy,Justin Bieber Featuring Chance The Rapper,1/9/2021,4,21.0,3,15,2021
Good As Hell,Lizzo,12/14/2019,6,3.0,3,15,2019
Levitating,Dua Lipa Featuring DaBaby,1/23/2021,6,7.0,6,15,2021
Don't Start Now,Dua Lipa,2/22/2020,6,9.0,6,15,2020
Laugh Now Cry Later,Drake Featuring Lil Durk,12/5/2020,7,5.0,2,15,2020
I Don't Care,Ed Sheeran & Justin Bieber,8/31/2019,8,7.0,2,15,2019
Intentions,Justin Bieber Featuring Quavo,5/30/2020,9,11.0,8,15,2020
Dynamite,BTS,12/12/2020,10,3.0,1,15,2020
Drivers License,Olivia Rodrigo,5/1/2021,10,9.0,1,15,2021
Life Is Good,Future Featuring Drake,5/2/2020,10,8.0,2,15,2020
If I Can't Have You,Shawn Mendes,8/24/2019,10,11.0,2,15,2019
Lose You To Love Me,Selena Gomez,2/8/2020,11,10.0,1,15,2020
Go Crazy,Chris Brown & Young Thug,8/29/2020,11,9.0,9,15,2020
Middle Child,J. Cole,5/11/2019,12,10.0,4,15,2019
Goodbyes,Post Malone Featuring Young Thug,10/26/2019,13,12.0,3,15,2019
HIGHEST IN THE ROOM,Travis Scott,1/25/2020,15,13.0,1,15,2020
Heartless,The Weeknd,3/14/2020,17,13.0,1,15,2020
I Hope,Gabby Barrett Featuring Charlie Puth,4/18/2020,20,22.0,20,15,2020
Good As Hell,Lizzo,1/18/2020,8,6.0,3,20,2020
Holy,Justin Bieber Featuring Chance The Rapper,2/13/2021,9,8.0,3,20,2021
Levitating,Dua Lipa Featuring DaBaby,2/27/2021,9,8.0,5,20,2021
Life Is Good,Future Featuring Drake,6/6/2020,10,6.0,2,20,2020
I Don't Care,Ed Sheeran & Justin Bieber,10/5/2019,11,11.0,2,20,2019
Go Crazy,Chris Brown & Young Thug,10/3/2020,13,13.0,9,20,2020
Heartless,The Weeknd,4/18/2020,19,12.0,1,20,2020
If I Can't Have You,Shawn Mendes,9/28/2019,23,27.0,2,20,2019
I Hope,Gabby Barrett Featuring Charlie Puth,5/23/2020,23,21.0,16,20,2020
Dynamite,BTS,1/16/2021,25,5.0,1,20,2021
Middle Child,J. Cole,6/15/2019,25,18.0,4,20,2019
Lose You To Love Me,Selena Gomez,3/14/2020,27,21.0,1,20,2020
Goodbyes,Post Malone Featuring Young Thug,11/30/2019,33,30.0,3,20,2019
HIGHEST IN THE ROOM,Travis Scott,2/29/2020,35,30.0,1,20,2020
ME!,Taylor Swift Featuring Brendon Urie,9/14/2019,54,11.0,2,20,2019
Forever After All,Luke Combs,3/20/2021,67,65.0,2,20,2021
Godzilla,Eminem Featuring Juice WRLD,6/13/2020,80,88.0,3,20,2020
Mood,24kGoldn Featuring iann dior,1/9/2021,1,7.0,1,21,2021
Don't Start Now,Dua Lipa,4/4/2020,3,3.0,2,21,2020
Memories,Maroon 5,2/22/2020,4,4.0,2,21,2020
Happier,Marshmello & Bastille,1/19/2019,6,6.0,3,21,2019
Intentions,Justin Bieber Featuring Quavo,7/11/2020,7,5.0,5,21,2020
Laugh Now Cry Later,Drake Featuring Lil Durk,1/16/2021,8,7.0,2,21,2021
Levitating,Dua Lipa Featuring DaBaby,3/6/2021,10,9.0,5,21,2021
I Don't Care,Ed Sheeran & Justin Bieber,10/12/2019,11,11.0,2,21,2019
Good As Hell,Lizzo,1/25/2020,11,8.0,3,21,2020
Life Is Good,Future Featuring Drake,6/13/2020,13,10.0,2,21,2020
Holy,Justin Bieber Featuring Chance The Rapper,2/20/2021,14,9.0,3,21,2021
Go Crazy,Chris Brown & Young Thug,10/10/2020,16,13.0,9,21,2020
I Hope,Gabby Barrett Featuring Charlie Puth,5/30/2020,19,23.0,16,21,2020
Heartless,The Weeknd,4/25/2020,21,19.0,1,21,2020
Middle Child,J. Cole,6/22/2019,25,25.0,4,21,2019
If I Can't Have You,Shawn Mendes,10/5/2019,31,23.0,2,21,2019
Dynamite,BTS,1/23/2021,35,25.0,1,21,2021
Lose You To Love Me,Selena Gomez,3/21/2020,38,27.0,1,21,2020
HIGHEST IN THE ROOM,Travis Scott,3/7/2020,40,35.0,1,21,2020
Goodbyes,Post Malone Featuring Young Thug,12/7/2019,41,33.0,3,21,2019
Forever After All,Luke Combs,3/27/2021,61,67.0,2,21,2021
Mood,24kGoldn Featuring iann dior,1/16/2021,1,1.0,1,22,2021
Don't Start Now,Dua Lipa,4/11/2020,3,3.0,2,22,2020
Happier,Marshmello & Bastille,1/26/2019,6,6.0,3,22,2019
Memories,Maroon 5,2/29/2020,7,4.0,2,22,2020
Intentions,Justin Bieber Featuring Quavo,7/18/2020,10,7.0,5,22,2020
Levitating,Dua Lipa Featuring DaBaby,3/13/2021,10,10.0,5,22,2021
Good As Hell,Lizzo,2/1/2020,12,11.0,3,22,2020
Laugh Now Cry Later,Drake Featuring Lil Durk,1/23/2021,13,8.0,2,22,2021
I Don't Care,Ed Sheeran & Justin Bieber,10/19/2019,13,11.0,2,22,2019
Life Is Good,Future Featuring Drake,6/20/2020,15,13.0,2,22,2020
Holy,Justin Bieber Featuring Chance The Rapper,2/27/2021,17,14.0,3,22,2021
Go Crazy,Chris Brown & Young Thug,10/17/2020,17,16.0,9,22,2020
I Hope,Gabby Barrett Featuring Charlie Puth,6/6/2020,19,19.0,16,22,2020
Heartless,The Weeknd,5/2/2020,28,21.0,1,22,2020
Middle Child,J. Cole,6/29/2019,30,25.0,4,22,2019
Lose You To Love Me,Selena Gomez,3/28/2020,31,38.0,1,22,2020
If I Can't Have You,Shawn Mendes,10/12/2019,41,31.0,2,22,2019
Dynamite,BTS,1/30/2021,45,35.0,1,22,2021
Forever After All,Luke Combs,4/3/2021,61,61.0,2,22,2021
Mood,24kGoldn Featuring iann dior,1/23/2021,2,1.0,1,23,2021
Don't Start Now,Dua Lipa,4/18/2020,4,3.0,2,23,2020
Happier,Marshmello & Bastille,2/2/2019,7,6.0,3,23,2019
Memories,Maroon 5,3/7/2020,9,7.0,2,23,2020
Good As Hell,Lizzo,2/8/2020,13,12.0,3,23,2020
Levitating,Dua Lipa Featuring DaBaby,3/20/2021,13,10.0,5,23,2021
I Don't Care,Ed Sheeran & Justin Bieber,10/26/2019,15,13.0,2,23,2019
Go Crazy,Chris Brown & Young Thug,10/24/2020,15,17.0,9,23,2020
Laugh Now Cry Later,Drake Featuring Lil Durk,1/30/2021,17,13.0,2,23,2021
Life Is Good,Future Featuring Drake,6/27/2020,17,15.0,2,23,2020
I Hope,Gabby Barrett Featuring Charlie Puth,6/13/2020,19,19.0,16,23,2020
Intentions,Justin Bieber Featuring Quavo,7/25/2020,21,10.0,5,23,2020
Holy,Justin Bieber Featuring Chance The Rapper,3/6/2021,27,17.0,3,23,2021
Middle Child,J. Cole,7/6/2019,36,30.0,4,23,2019
Heartless,The Weeknd,5/9/2020,37,28.0,1,23,2020
Dynamite,BTS,2/6/2021,46,45.0,1,23,2021
Lose You To Love Me,Selena Gomez,4/4/2020,47,31.0,1,23,2020
If I Can't Have You,Shawn Mendes,10/19/2019,48,41.0,2,23,2019
Forever After All,Luke Combs,4/10/2021,54,61.0,2,23,2021
Mood,24kGoldn Featuring iann dior,1/30/2021,3,2.0,1,24,2021
Don't Start Now,Dua Lipa,4/25/2020,4,4.0,2,24,2020
Levitating,Dua Lipa Featuring DaBaby,3/27/2021,7,13.0,5,24,2021
Happier,Marshmello & Bastille,2/9/2019,8,7.0,3,24,2019
Memories,Maroon 5,3/14/2020,9,9.0,2,24,2020
Go Crazy,Chris Brown & Young Thug,10/31/2020,15,15.0,9,24,2020
I Don't Care,Ed Sheeran & Justin Bieber,11/2/2019,16,15.0,2,24,2019
Good As Hell,Lizzo,2/15/2020,16,13.0,3,24,2020
I Hope,Gabby Barrett Featuring Charlie Puth,6/20/2020,18,19.0,16,24,2020
Life Is Good,Future Featuring Drake,7/4/2020,21,17.0,2,24,2020
Laugh Now Cry Later,Drake Featuring Lil Durk,2/6/2021,22,17.0,2,24,2021
Intentions,Justin Bieber Featuring Quavo,8/1/2020,22,21.0,5,24,2020
Holy,Justin Bieber Featuring Chance The Rapper,3/13/2021,29,27.0,3,24,2021
Middle Child,J. Cole,7/13/2019,43,36.0,4,24,2019
Forever After All,Luke Combs,4/17/2021,45,54.0,2,24,2021
Dynamite,BTS,2/13/2021,46,46.0,1,24,2021
ME!,Taylor Swift Featuring Brendon Urie,8/17/2019,66,61.0,2,16,2019
Forever After All,Luke Combs,2/20/2021,67,68.0,2,16,2021
Godzilla,Eminem Featuring Juice WRLD,5/16/2020,82,66.0,3,16,2020
Mood,24kGoldn Featuring iann dior,12/12/2020,1,2.0,1,17,2020
Memories,Maroon 5,1/25/2020,4,4.0,2,17,2020
Don't Start Now,Dua Lipa,3/7/2020,5,5.0,5,17,2020
Levitating,Dua Lipa Featuring DaBaby,2/6/2021,5,6.0,5,17,2021
Holy,Justin Bieber Featuring Chance The Rapper,1/23/2021,7,4.0,3,17,2021
Laugh Now Cry Later,Drake Featuring Lil Durk,12/19/2020,8,6.0,2,17,2020
I Don't Care,Ed Sheeran & Justin Bieber,9/14/2019,8,9.0,2,17,2019
Intentions,Justin Bieber Featuring Quavo,6/13/2020,8,9.0,8,17,2020
Dynamite,BTS,12/26/2020,9,24.0,1,17,2020
Good As Hell,Lizzo,12/28/2019,10,5.0,3,17,2019
Lose You To Love Me,Selena Gomez,2/22/2020,13,11.0,1,17,2020
Life Is Good,Future Featuring Drake,5/16/2020,13,12.0,2,17,2020
Drivers License,Olivia Rodrigo,5/15/2021,14,10.0,1,17,2021
Middle Child,J. Cole,5/25/2019,14,14.0,4,17,2019
Go Crazy,Chris Brown & Young Thug,9/12/2020,14,13.0,9,17,2020
Heartless,The Weeknd,3/28/2020,16,21.0,1,17,2020
If I Can't Have You,Shawn Mendes,9/7/2019,16,10.0,2,17,2019
I Hope,Gabby Barrett Featuring Charlie Puth,5/2/2020,16,17.0,16,17,2020
HIGHEST IN THE ROOM,Travis Scott,2/8/2020,20,17.0,1,17,2020
Goodbyes,Post Malone Featuring Young Thug,11/9/2019,24,17.0,3,17,2019
ME!,Taylor Swift Featuring Brendon Urie,8/24/2019,63,66.0,2,17,2019
Forever After All,Luke Combs,2/27/2021,66,67.0,2,17,2021
Godzilla,Eminem Featuring Juice WRLD,5/23/2020,78,82.0,3,17,2020
Mood,24kGoldn Featuring iann dior,12/19/2020,2,1.0,1,18,2020
Don't Start Now,Dua Lipa,3/14/2020,3,5.0,3,18,2020
Heartless,The Weeknd,4/4/2020,4,16.0,1,18,2020
Memories,Maroon 5,2/1/2020,5,4.0,2,18,2020
Levitating,Dua Lipa Featuring DaBaby,2/13/2021,5,5.0,5,18,2021
Intentions,Justin Bieber Featuring Quavo,6/20/2020,5,8.0,5,18,2020
Holy,Justin Bieber Featuring Chance The Rapper,1/30/2021,8,7.0,3,18,2021
Good As Hell,Lizzo,1/4/2020,10,10.0,3,18,2020
I Don't Care,Ed Sheeran & Justin Bieber,9/21/2019,13,8.0,2,18,2019
Life Is Good,Future Featuring Drake,5/23/2020,13,13.0,2,18,2020
Go Crazy,Chris Brown & Young Thug,9/19/2020,14,14.0,9,18,2020
Drivers License,Olivia Rodrigo,5/22/2021,16,14.0,1,18,2021
If I Can't Have You,Shawn Mendes,9/14/2019,16,16.0,2,18,2019
Laugh Now Cry Later,Drake Featuring Lil Durk,12/26/2020,17,8.0,2,18,2020
Middle Child,J. Cole,6/1/2019,17,14.0,4,18,2019
I Hope,Gabby Barrett Featuring Charlie Puth,5/9/2020,19,16.0,16,18,2020
Lose You To Love Me,Selena Gomez,2/29/2020,21,13.0,1,18,2020
Goodbyes,Post Malone Featuring Young Thug,11/16/2019,21,24.0,3,18,2019
HIGHEST IN THE ROOM,Travis Scott,2/15/2020,26,20.0,1,18,2020
Dynamite,BTS,1/2/2021,44,9.0,1,18,2021
Don't Start Now,Dua Lipa,2/1/2020,15,14.0,14,12,2020
Dynamite,BTS,11/21/2020,17,16.0,1,12,2020
Heartless,The Weeknd,2/22/2020,17,17.0,1,12,2020
Levitating,Dua Lipa Featuring DaBaby,1/2/2021,27,27.0,20,12,2021
I Hope,Gabby Barrett Featuring Charlie Puth,3/28/2020,36,50.0,36,12,2020
HIGHEST IN THE ROOM,Travis Scott,1/4/2020,38,27.0,1,12,2020
ME!,Taylor Swift Featuring Brendon Urie,7/20/2019,52,39.0,2,12,2019
Godzilla,Eminem Featuring Juice WRLD,4/18/2020,53,47.0,3,12,2020
Forever After All,Luke Combs,1/23/2021,67,51.0,2,12,2021
Mood,24kGoldn Featuring iann dior,11/14/2020,1,3.0,1,13,2020
Good As Hell,Lizzo,11/30/2019,3,4.0,3,13,2019
Laugh Now Cry Later,Drake Featuring Lil Durk,11/21/2020,4,3.0,2,13,2020
Drivers License,Olivia Rodrigo,4/17/2021,5,5.0,1,13,2021
Lose You To Love Me,Selena Gomez,1/25/2020,5,10.0,1,13,2020
Life Is Good,Future Featuring Drake,4/18/2020,5,5.0,2,13,2020
I Don't Care,Ed Sheeran & Justin Bieber,8/17/2019,7,7.0,2,13,2019
Memories,Maroon 5,12/28/2019,7,7.0,4,13,2019
HIGHEST IN THE ROOM,Travis Scott,1/11/2020,8,38.0,1,13,2020
Goodbyes,Post Malone Featuring Young Thug,10/12/2019,9,9.0,3,13,2019
Go Crazy,Chris Brown & Young Thug,8/15/2020,9,12.0,9,13,2020
Don't Start Now,Dua Lipa,2/8/2020,9,15.0,9,13,2020
Intentions,Justin Bieber Featuring Quavo,5/16/2020,10,9.0,8,13,2020
Levitating,Dua Lipa Featuring DaBaby,1/9/2021,10,27.0,10,13,2021
Middle Child,J. Cole,4/27/2019,11,9.0,4,13,2019
If I Can't Have You,Shawn Mendes,8/10/2019,12,10.0,2,13,2019
Holy,Justin Bieber Featuring Chance The Rapper,12/26/2020,13,9.0,3,13,2020
Heartless,The Weeknd,2/29/2020,14,17.0,1,13,2020
Dynamite,BTS,11/28/2020,14,17.0,1,13,2020
